id, followers_count, following_count, tweet_count
1345604638863740930,153,536,2438
1345703314370031616,43,49,364
1345763700637106182,77,282,4848
1345769429951508486,1828,2581,8634
1345881279640854529,12,140,415
1345933740762128384,93,715,3178
1345961233531478016,2232,2819,5330
1345967190588223490,5881,5720,6650
1346118395327082496,1208,2246,27529
1346132019688964098,115,287,2289
1346160959665172480,2,13,521
1346171464618287104,118,408,6365
1346181338861342724,0,18,18
1346218395310710786,1027,1015,13030
1346229468675923970,106,153,136
1346242268391473163,50,256,24032
1346297685977010176,8,61,38
1346313960132382720,453,407,5351
1346351896047591424,257,1166,12045
1346449056755810305,789,1848,11084
1346498059279216644,19,99,805
1346501589696192513,84,163,8688
1346532526928617474,435,624,1960
1346581130854748161,229,557,12987
1346631413102243840,1531,2521,3347
1346652732531372033,39,50,545
1346653141589229574,32,129,2495
1346691305917788161,141,213,2230
1346710341783326720,184,97,911
1346739699629649920,97,142,1355
1346742586422284289,1,21,5
1346840242477793281,39,96,208
1346844176755929088,4,27,32
1346885776320114690,86,400,799
1346906184046043141,144,438,10238
1346913786658250757,100,592,1530
1346949904392982532,273,233,47139
1346969367213441024,48,196,3925
1346982887715983360,21,0,3820
1347003758148952064,484,504,1112
1347032644605849601,15,297,940
1347132640403582976,72,244,3349
1347209371449778186,2,63,33
1347223396636110848,16,160,1429
1347252985374539776,349,1330,15848
1347261691386597378,70,243,1195
1347322600771510272,247,335,11118
1347347229745545219,6475,3470,13969
1347349659002535938,7,291,297
1347359250318815233,1,19,60
1347365888484405248,739,1432,5377
1347390641903456256,42,109,885
1347546365975552008,20,246,7058
1347558001843044353,37,223,839
1347596763742556164,36,38,6318
1347639133074841600,943,603,5386
1347643895161757697,42,90,571
1347695656362790916,17,67,133
1347750084365197313,18803,15198,25678
1347759987028852738,2438,212,38074
1347880085324500996,1,0,11
1347919686701350914,6,16,1132
1347963472064090112,6930,997,19515
1347972635708317698,696,800,5330
1348098128478679041,17,238,1226
1348099087942508545,55,261,322
1348105405361233922,18,147,475
1348105898737201152,132,265,10005
1348109147309568000,53,97,1202
1348295851769266177,96,638,1510
1348303927163445251,3,60,707
1348314251853778944,108,522,5881
1348367568420151301,42,150,1923
1348389929143906305,56,252,7791
1348408317345996809,3,70,52
1348418529977118721,2,7,63
1348492415670358018,767,831,3898
1348502868291153925,379,594,4522
1348522382382784513,205,291,7764
1348535557203386370,48,103,1673
1348627255019372552,163,167,10891
1348699167053537281,8,132,125
1348725512714256385,196,177,3021
1348733816484065280,549,893,22365
1348764337427652611,62,134,3572
1348781612650147842,137,238,2600
1348800941227704323,18,180,84
1348830334557835265,34,364,125
1348841182361776131,9,371,1785
1349043723196395520,1,1,239
1349046963958910976,986,2589,3905
1349082531090599943,2476,4317,86061
1349108446784856065,26,160,1472
1349132690742767616,11,93,16
1349255990093484032,71,163,154
1349393679304286211,2759,2716,28282
1349426534604558337,314,699,19450
1349447188540239875,18,50,37
1349450999736492035,8,60,505
1349462939095457793,11,26,146
1349480766749757448,212,623,10262
1349502676757864454,281,221,6773
1349513876690362372,416,563,5175
1349540464677048322,42,497,202
1349550111219716097,14,201,700
1349579390330540033,27,58,637
1349658013347573760,39,140,1022
1349701146718449665,20,157,1685
1349723386902036483,51,148,5532
1349745491379105795,0,39,45
1349803221108334593,5,76,371
1349870828213710850,126,251,1514
1349878968388886537,22,244,589
1349881550725410824,4286,4253,16426
1349897352463720451,55,279,2571
1349903854566039559,72,373,12133
1349923433539391488,17,188,197
1350027419957264385,11,115,3673
1350062576982499329,320,487,8565
1350134186129154050,2146,4781,4209
1350151574828548099,53,129,1856
1350160198300786690,8,187,181
1350190010763538432,512,2418,21659
1350196094693728256,11,22,503
1350233167551193088,23,57,387
1350468382924144640,2,10,2091
1350469431433043969,38,160,5467
1350477328284069898,201,445,4038
1350504554924826624,9,147,4880
1350554007681589250,31,429,3045
1350567534613962753,2748,2814,5084
1350586908850737152,66,307,980
1350603215453220864,47,86,7993
1350800110603669504,92,54,311
1350812945173934081,480,1160,5472
1350817085493014529,12,135,654
1350823098233323520,114,87,5697
1350849344606531585,541,897,51861
1350852172611776520,0,20,22
1350892107121229826,35,106,1093
1350959876164509699,18,91,2654
1351058518065995776,19,99,225
1351144811433238530,1,19,147
1351197532815241224,51,55,160
1351215307646509057,30,199,502
1351280945308041223,25,270,905
1351288530128039947,148,691,258
1351312267749560320,405,598,13043
1351341031636262914,426,665,13942
1351384725043216385,535,107,4898
1351515995932913664,69,371,2230
1351557244077428741,45,10,4220
1351632113897005060,55,342,2881
1351663753645985792,83,132,1068
1351678719438553096,51,91,435
1351687174752792586,33,434,476
1351688173370433538,8,130,187
1351879167034486784,466,351,10436
1351952828407959553,84,113,5566
1351957094531006464,0,29,59
1351978451876638724,30,144,477
1352010127818289154,28,111,8899
1352025664111734785,180,501,1818
1352359188954013697,77,378,5123
1352400045182758912,113,183,591
1352410313002512384,453,785,4488
1352444169986449408,30,393,3113
1352455996325687300,836,736,6442
1352604550293762049,64,64,1230
1352610432540880896,1396,252,1485
1352624112674500608,11,41,352
1352625377823363072,527,572,586
1352663579296722945,157,56,663
1352671252150951938,38,105,1671
1352726600488513541,65,892,1099
1352733531630432256,747,1753,50708
1352824210704519168,9,34,538
1352867824524537857,46,258,2676
1353017506206797832,10,62,66
1353023548298850304,52,189,429
1353024178807562240,337,529,13280
1353051861343985666,39,168,3924
1353079006900461569,1092,1428,98872
1353085112741720068,25,1160,7581
1353116117791862789,188,678,4840
1353128769356263424,323,366,5094
1353175257952247808,61,131,3486
1353179709245419521,2,175,28
1353373145613402112,2,10,30
1353460348494491648,12,83,1357
1353478568660135942,681,805,33765
1353526898446495747,2136,2157,22544
1353552780464705536,32,104,405
1353749369846177798,836,1656,17411
1353799371977072641,208,587,1875
1353802978264838145,614,999,2608
1353810677304090625,15,47,190
1353836026763079680,1214,1321,245
1353840922082086913,10,169,446
1353843878370177025,122,305,1373
1354128867238277122,21,104,255
1354130915556003847,545,696,24872
1354139419213754370,13,192,2446
1354155979257094146,193,5001,1351
1354235332783435778,341,569,24867
1354236115906154496,53,238,4120
1354236170188763136,877,2782,28465
1354274632774414340,11,200,278
1354360743060189185,1569,1781,36902
1354455198220099584,32,37,1345
1354465199370235908,145,48,12735
1354474051603988482,3,7,158
1354498292164546564,92,219,10347
1354502358139609088,244,401,7637
1354532817154285574,249,400,16351
1354551976277790722,2758,2487,20102
1354554637727264776,0,1,23
1354655501510963203,3,62,8
1354821408493170691,16,145,1845
1354833040120422401,2551,2628,49544
1354855547741335562,57,74,9487
1354860423250653186,85,111,4590
1354868280729751558,14,89,61
1354880755818786817,282,564,3322
1354923249914810370,211,269,2564
1354931700455911431,2,26,189
1354936080424955907,53,234,1217
1354938969277001734,8,100,875
1354945536596520967,369,347,20074
1354948125186777094,19,146,901
1354966389312913408,193,280,10758
1355040861856395264,3982,1,4821
1355123460075360258,5,50,17
1355183457157197830,109,249,1733
1355193583092047875,1878,100,10933
1355235491306737666,137,450,1240
1355297518737879048,1328,1407,9523
1355298832087736324,31,329,899
1355322535060111364,9,61,369
1355339827735048193,551,1265,2664
1355474373990375424,295,725,19633
1355483566407348225,211,331,5723
1355498537455378439,101,559,16584
1355509570974711813,241,628,2771
1355573644987138053,497,374,7392
1355668328203874305,76,151,1605
1355703116130344961,1176,1505,5872
1355766303643021312,356,772,5001
1355866635459026944,20,50,853
1356009604220653568,193,348,7538
1356033386184388609,2,12,272
1356165751233798145,325,361,25765
1356212563030269955,16,121,630
1356240210628112389,173,220,27907
1356242477276139521,565,773,39743
1356251319594528777,38,390,1712
1356291967488061440,22,41,898
1356340978743914498,1,18,74
1356428781666394114,2646,1021,18748
1356623352404848640,574,1098,4812
1356631086948835339,25,57,427
1356691148249702409,246,1160,24515
1356703597782855681,4672,1899,4197
1356720935273922569,1982,1826,196
1356722199743373317,0,16,18
1356737235845013506,2,86,2
1356765127375278080,74,124,258
1356776504089337858,24,37,874
1356780514653437954,26,78,6561
1356788398183354368,13,110,957
1356796675264811009,2,57,825
1356798859041767427,340,665,2203
1356799389579239427,52,721,834
1356982529505558530,217,462,2388
1356994040315727872,533,1323,18158
1357122458961272833,366,173,502
1357136393462505474,134,625,1218
1357144083140136961,3994,4976,7531
1357159802431041536,25,130,4489
1357220411788959745,608,685,11582
1357302347123326983,14208,1,196
1357367753519333382,150,838,1672
1357441204997283843,94,423,6248
1357498230913855490,98,520,3350
1357510051813031940,87,237,3727
1357516629647761408,87,251,8073
1357521757956096001,603,627,11069
1357523022446546944,52,433,1323
1357595611823038466,3,58,95
1357723668667920386,944,1081,1152
1357723946087571458,265,218,1263
1357798918164262913,222,328,13590
1357817852070420483,44,49,4251
1357865921616961539,62,111,6562
1357891798631342081,56,19,1205
1358060638476656644,493,645,30696
1358144556131352576,399,266,20884
1358192445876555776,165,322,1814
1358223232437014530,346,1937,3534
1358250680838987777,2503,2555,1522
1358252859498913792,80,183,8431
1358273048747589633,1117,1784,4412
1358391224051392516,18,73,567
1358425237474410496,23,87,343
1358456478496088069,24,114,468
1358470756246695941,0,0,38
1358522032489713673,2,76,396
1358540983185649669,82,121,7739
1358553647530053632,70,1519,864
1358562990988140544,926,1424,1236
1358564553034981379,1,25,281
1358564651206922241,127,225,407
1358585710295609344,98,161,375
1358663726157750272,95,637,13261
1358737021104250896,197,341,1010
1358773038024691716,219,225,22460
1358910014644191234,9,223,1184
1358924194831073282,0,15,851
1358939386780516353,53,181,1578
1358944978324643840,3,109,47
1358977830156185613,88,441,6597
1358980101661196288,1665,1979,10302
1359108274772140040,12,100,274
1359144957546803206,8,38,475
1359146376165273606,78,730,1283
1359171052035784706,60,154,4939
1359280163381530630,28,247,12930
1359301915595730947,2,126,329
1359324140436676609,72,155,16459
1359347260790865922,123,1547,37950
1359358950504882178,67,228,930
1359437187901775872,20,121,2335
1359449665918410753,147,155,4480
1359474190223630338,452,423,50041
1359530600550567938,26,182,3197
1359532077402750976,9,49,328
1359560423377432580,865,3210,13002
1359717377471045632,62,79,172
1359895890698375174,1304,639,11318
1359927309038403585,445,588,1224
1359936742586019845,57,112,6232
1359986791995047951,35,128,3162
1359993815235452928,1102,927,10474
1360013988726267908,167,862,5662
1360037260285075456,1,71,139
1360058039336914945,24114,541,3594
1360223311570034691,18,36,1660
1360278211297497088,682,993,15614
1360287269622599684,168,87,27475
1360364271918538752,826,1187,17294
1360369108794159104,30,201,2708
1360418986144526339,2102,2149,5865
1360439983358828547,57,246,885
1360471601838518272,7,196,118
1360652030184992768,19,18,133
1360696942788018178,102,535,1846
1360710797396213761,4,45,43
1360730417196859399,71,116,39
1360732096193585154,413,290,12351
1360743482936201216,61,124,4835
1360752797608800257,1006,1348,26623
1360847314903060486,1,50,203
1360854989153927168,34,62,769
1360934434502041604,280,575,351
1360969021051580421,13,86,823
1360995291042885636,1456,478,8675
1361033299204968451,2854,178,3276
1361072132902510596,0,57,22
1361098297709051909,781,783,9431
1361393934606426120,117,350,1411
1361413109563457544,1449,26,675
1361435831362289670,36,196,745
1361461601858162688,31,116,2235
1361468151217729543,55,364,205
1361482571142598658,431,481,11305
1361507306358374406,17,107,3178
1361566892259999744,1715,1717,3838
1361731308192485377,9,6,316
1361779907072843782,1496,408,26597
1361789461667995648,61,363,3465
1361795069674676227,1219,2119,7455
1361829692492427268,89,765,3474
1361852805636628483,0,1,1509
1361885147818295296,54,674,370
1361888921395867657,293,371,5192
1362025414064033794,976,977,756
1362095124646416388,26,43,271
1362100402959896578,290,301,3863
1362223376576770051,674,922,8578
1362272885772066823,3,17,216
1362336750438408193,901,1491,4894
1362383735010844677,242,682,480
1362469461136138246,27,236,8502
1362477740755140608,342,215,1812
1362481498658594817,147,291,1161
1362509538440658944,63,161,280
1362576186027696131,45,3,6725
1362582386379280384,2073,2137,12970
1362607152909717505,77,122,5297
1362745700816191494,29,61,1051
1362763192020180994,151,335,12057
1362861605621497861,0,41,396
1362883950193049607,25,346,6630
1362885604124602373,18,76,1792
1362887911146938369,5,30,504
1362901015557734400,579,1040,3796
1362917041301303299,30,147,1186
1362933296418721795,18,188,2001
1362940411539574786,70,304,2773
1362991968918372352,170,500,9120
1363087783993217027,466,959,1786
1363155560321986560,3209,2949,6050
1363159058740609026,118,510,525
1363161454367682563,1,27,7
1363170589268193280,1350,2354,5360
1363194014552498176,1,13,2952
1363194081585807365,125,929,3181
1363218374663282692,29,114,8312
1363226270293766148,24,223,287
1363327921704890371,3,20,5
1363338936265936898,31,35,1884
1363351278710099968,82,800,1812
1363365006637686784,1022,458,10973
1363497902350434313,33,131,120
1363502821870608387,337,1278,21691
1363560534881239042,263,518,12967
1363563385686814731,71,226,13120
1363604660288946181,1911,2100,36653
1363614346832728071,144,198,1487
1363634095142674437,6,281,329
1363654633802129410,31,286,982
1363659857287610370,16,61,788
1363662571358859264,93,378,3655
1363688825311092736,227,505,4689
1363703467521564672,25,61,3367
1363860270725156864,355,672,4465
1363880820017086464,78,465,768
1363886408285495300,13,64,81
1363904994806751236,31,113,3866
1363939467845918726,30,170,9697
1363944635295498241,27,90,9
1363951251126419457,1442,1257,6015
1363953417211817987,107,419,2990
1363992662832009221,261,84,8074
1364011805589331969,703,1838,12758
1364013462867877889,166,545,6235
1364017545792094221,10,15,1445
1364023603071758336,1436,2315,3339
1364032084482945024,1,0,14
1364156108517048323,1,18,231
1364187510826545153,10,40,1075
1364211864981364737,2752,2699,79624
1364234281434959873,13,114,674
1364246738161303553,2,47,11
1364251902800781312,13,25,839
1364313770290343937,1324,4176,36341
1364316744853118980,33,876,6128
1364318425301069824,11,97,115
1364332897004638212,102,512,4917
1364359584681496576,19,68,1491
1364362317727752194,7,122,133
1364372327606198272,49,123,4561
1364587468612395016,304,963,7666
1364603435404972035,39,515,4073
1364622040507043842,2,21,559
1364630378015842308,18,273,1754
1364632682920091652,207,441,383
1364646615366193154,3,114,197
1364649359351103490,125,585,863
1364675766810779650,11,38,1117
1364752795119804418,16,81,557
1364771391594201089,2180,1572,1850
1364881527163731968,6,93,823
1364924523468963841,1,83,47
1364986628578693126,5,22,593
1365011396128309256,922,1433,7812
1365044618828664835,5968,5144,14019
1365094239978274817,0,21,5
1365121888524128256,146,500,940
1365292732969803779,17,36,1004
1365317537387458562,492,650,15409
1365328296754491399,322,529,7152
1365343610930163712,13,101,744
1365357192015192068,1,7,576
1365361603831595011,39,131,16017
1365424697459044363,10,135,2170
1365429944441065480,480,1597,13664
1365462969732243466,77,214,7420
1365647683965374464,7,157,1261
1365660389200056321,222,455,1025
1365683492466679808,34,111,384
1365691694101000192,196,811,9531
1365720553760382987,77,88,2809
1365726138878881795,3175,3018,4800
1365730256804544517,90,239,6157
1365740181786152961,62,594,1245
1365762193074061314,30,136,3570
1365813445095022597,944,455,3870
1365816127042039813,0,2,30
1365893389267443713,48,92,5004
1366019927711358985,238,614,257
1366053222717288449,142,521,16063
1366095480510443522,4,102,99
1366126732701544451,57,405,1566
1366164606020911105,2186,4118,16578
1366192390650871810,741,1058,3660
1366209635070394368,0,39,204
1366222948231692291,753,838,4607
1366225967010746369,2559,3129,7168
1366320958882078723,91,597,9584
1366362808410071043,239,257,3042
1366365369024315392,1972,1936,19702
1366384470962679815,1991,952,4482
1366390784728129541,44,70,1254
1366396485349302273,136,504,39
1366415613514682370,684,679,18666
1366454850851061764,2354,2341,27156
1366488370986254340,13,12,1963
1366500263696211971,169,277,966
1366501729207005188,252,269,5511
1366517309683163138,1,5,101
1366525332690452482,27,159,304
1366535502636195841,1371,2022,22451
1366535664859234304,17,114,421
1366543759496863744,4835,5272,9383
1366549424969814016,3,119,198
1366553803579916289,153,478,2983
1366561367420002306,3,39,26
1366573323212251139,362,79,6701
1366576114106269697,189,503,23170
1366578615698280451,124,780,3584
1366579395574571008,67,121,1210
1366768877917585409,79,1438,6160
1366796548861026306,429,532,1242
1366899421515046915,3379,3203,8079
1366919973692706820,33,271,4642
1366962348712427521,1,18,1297
1366973595851833345,2,35,113
1367076146567933953,381,847,1532
1367092885171093510,4,45,285
1367115148998176775,142,1040,12688
1367116944252502019,1087,912,6726
1367129605438586885,279,576,7067
1367142144637558784,1027,1233,11810
1367227777477464064,547,499,13485
1367301470182395915,223,194,6704
1367419403185315840,214,443,540
1367488769339891720,1262,1166,28483
1367511795871678464,2,16,31
1367538486929215497,42,584,2748
1367539868352536585,45,50,15349
1367547869763354627,258,331,6036
1367554038305337344,146,250,14918
1367607466947657729,36,203,907
1367607704869560327,2,10,95
1367616880165421060,17,51,747
1367628282049527810,154,121,8372
1367648775360118784,33,152,756
1367690869676064775,3,48,244
1367853587553021952,144,724,22182
1367871916808282114,25,14,2855
1367892586132824064,35,174,3649
1367904055935332361,29,92,1461
1367906350215405568,90,343,3214
1367943021938020352,1,17,33
1367976370496765954,64,202,1442
1368009193362448391,454,190,6655
1368022717547618304,133,134,2204
1368034075542515715,101,182,3512
1368034712099450880,2197,2782,11792
1368135890858606593,79,264,974
1368325964434964483,2781,2773,68972
1368346340917448704,61,206,4054
1368371491595780100,183,505,1383
1368418193405018112,47,112,16298
1368446885598552066,7,107,666
1368526648803491841,10,84,2786
1368537803622146049,15,47,1559
1368631842497302529,10,92,651
1368632034491576333,835,175,296
1368647545849806849,0,118,20
1368660798541807616,1,17,41
1368693712474243074,52,396,4712
1368743212333010946,75,252,1221
1368752500313104384,1,0,249
1368870220027297793,2,129,402
1368878819046813696,1179,2222,13672
1368921697450070018,336,277,3990
1368961603568361480,147,479,2611
1368963921210703876,7837,7499,78253
1368998717605478408,642,4156,12446
1369069679893905408,10,66,109
1369081323701346304,140,461,8662
1369084568830156805,962,1315,32286
1369090976866779141,1,11,75
1369143333478670338,6907,6352,47374
1369216320399675394,45,212,469
1369282305181761536,139,186,5595
1369283561971478535,8,12,361
1369307770227425286,23,101,1886
1369314229971529729,811,3424,14178
1369410597624905729,70,312,2360
1369447521790132224,139,954,2061
1369451311519985670,4898,2869,5887
1369458580475285504,69,75,575
1369626172162772992,268,527,492
1369674393828421632,1,20,10
1369700216912371713,12452,336,1814
1369742352433246209,2363,3011,5832
1369782813466259459,3352,275,4175
1370004065053257730,15,6,1823
1370042874272882696,84,537,2278
1370055517276635141,735,1082,2822
1370063653681168387,420,878,6046
1370087450798911491,44,230,5240
1370092910360809474,39,160,278
1370120842957443074,34,185,401
1370121481942921220,2984,4353,28281
1370141063273402368,32,466,3027
1370141239228690438,16,170,534
1370181349307510787,16,247,732
1370183826593488898,4248,4989,9312
1370198562215239680,167,472,702
1370255626404831232,1314,1774,20393
1370363099853766662,1174,3941,19881
1370446344087859202,20,129,396
1370462236087582723,151,838,7950
1370479877380575243,8,493,379
1370484531938070530,109,198,1186
1370487516231532544,21,167,104
1370489682807640068,10,101,430
1370516312951304196,212,399,4652
1370529471313371137,5,26,1768
1370542040350650376,94,147,9738
1370579802139336704,87,144,1496
1370600540283998209,42,47,620
1370756098853105664,94,302,14398
1370803666433806340,2,5,63
1370812159391846406,590,425,18154
1370814260553584645,1,20,1267
1370902965347876866,1,27,38
1371004035491319811,162,88,14760
1371115196677304325,214,425,30496
1371164088152252417,4,56,223
1371236304147640321,1556,3641,2045
1371251963854213129,162,1590,6452
1371290172835430400,21,184,694
1371331942516461571,2,2,1698
1371331982886584321,162,12,18202
1371432428183695362,1,126,502
1371450891979608067,177,427,2310
1371453669896507393,90,191,185
1371487766463328267,210,272,9426
1371492802748674051,1,25,50
1371543652644876298,2046,4967,48872
1371556346840150016,65,194,1477
1371557392022974464,22,103,870
1371569231507161094,123,105,12452
1371570358374035458,325,863,3550
1371570436899753986,154,454,3015
1371602173574979586,559,1060,8774
1371611833749094402,4438,8,1442
1371615348622028801,84,384,150
1371630013351669762,7,49,219
1371638596361457664,89,787,4539
1371681318933778432,55,256,5526
1371705526459981826,33,173,1028
1371796202757439488,46,141,1666
1371833860426711044,8172,4364,30083
1371873758747721730,124,170,21855
1371883458042208262,906,1228,7801
1371902892865650692,74,137,252
1371954299375398913,113,878,19750
1371991694795808768,6,44,313
1372018431822794752,91,372,1248
1372230484558757889,127,401,1965
1372241270484180997,16,219,184
1372263425003421707,348,649,3166
1372291038291836933,150,142,19676
1372291802187902977,5466,5432,22765
1372322539754651658,2745,3072,105808
1372358378647871489,10,119,1378
1372359434228396032,0,32,21
1372515328371097600,542,839,21593
1372580704769441798,394,2316,10693
1372588700270465027,394,2745,4335
1372619969289129991,42,243,7944
1372632663123755009,123,986,10963
1372643004817797123,210,264,2945
1372649888983449610,1359,1031,5033
1372672838096785415,770,1123,14962
1372731649746735107,156,151,4867
1372733121582469122,0,8,18
1372735167824023552,1837,1239,43686
1372756247577911304,10,26,2378
1372762150339416069,3323,575,5195
1372965812328357893,910,1014,1546
1372969687647129602,26,40,901
1372979126450200585,417,832,7451
1373021228043276290,5865,5108,31787
1373063593428725760,50,302,1484
1373068614371307522,585,619,3570
1373072679079710723,4,55,232
1373318073621606402,115,496,4713
1373326099967528963,43,258,2145
1373422375295913989,28,128,1602
1373437823597035521,26,99,417
1373457762907197441,779,553,6019
1373472687742410752,3,19,1055
1373484722320519172,19,152,677
1373655625067065345,3,75,835
1373656043591458817,7,51,2666
1373666922613633031,1169,49,231
1373721607701692416,12,130,1374
1373737664151699456,724,1139,11792
1373768565585760257,55,333,900
1373798475712897025,4,27,298
1373834414283751426,34,67,863
1373838729647906816,77,246,1082
1373903205722120192,12,95,2053
1373957449036746752,2278,2563,19688
1374020727175847940,125,155,15651
1374029302023471113,100,326,1642
1374070415828652039,701,1821,16840
1374116722958077960,177,184,12337
1374130064900644872,286,429,10237
1374151797896577027,73,246,124
1374305650012983298,73,234,896
1374406887794307083,99,675,4577
1374409725589168133,79,265,6599
1374426626998476804,34,125,1399
1374489566208421896,4,27,23
1374498666560380936,6,21,95
1374508357462102024,1,48,29
1374511176114049029,3,33,136
1374518948985643008,11,165,125
1374581602517463049,19,30,114
1374702162429759490,85,308,3882
1374717493139402753,7,198,732
1374740418726924292,7,60,1080
1374743568120745988,1,43,1754
1374781811302277128,226,183,10148
1374808699882119170,0,46,54
1374915095889842176,83,614,313
1374933929262727170,37,185,1803
1375059480745017344,4,39,1186
1375070709395955713,0,19,228
1375090926251618313,545,644,27454
1375163214623834112,20,95,380
1375208153034407945,205,1080,5267
1375216182488412162,16,108,357
1375229472312590340,43,502,4813
1375247917439709184,39,153,2674
1375275267556528128,118,1004,1303
1375281377252306945,26,338,323
1375313510247325701,1169,965,25520
1375328225807716356,2,16,103
1375475694973620226,5671,5623,11425
1375538027393658888,7,13,775
1375555539560763392,212,1431,1802
1375560564366249992,152,699,2053
1375590188634812416,338,490,7023
1375598899415683078,1094,982,20542
1375600166565216257,47,118,14356
1375662021321064454,40,420,244
1375662396396687366,257,252,2768
1375786404693868546,293,672,3815
1375828225406988294,31,108,473
1375874353959698433,5,6,400
1375907565247291394,75,225,457
1375919963672875008,2566,2924,579
1375931912083152897,754,129,1181
1375946914605240322,39,139,451
1375952286166437890,5,105,103
1375975371401797634,291,396,11587
1376175752522129411,2000,3014,39989
1376200368745558016,422,666,3134
1376227140669222913,106,206,613
1376259555374551043,6,53,456
1376334065910054912,48,134,826
1376357388945604610,115,228,415
1376522980679942149,169,523,1823
1376630920984330240,233,223,26498
1376651748081811460,1123,2043,5176
1376659193248223235,10,242,801
1376698065340489731,1419,1606,1736
1376709953159892993,130,555,15201
1376738037003075586,1086,1700,9711
1376854498522595329,21,281,430
1376898770189877257,87,228,1310
1377006256066592768,131,488,3438
1377017607912574976,1173,1722,29834
1377030909485023233,105,4554,23
1377036384226119681,3350,4997,51700
1377060468838252545,23,40,509
1377068886143733760,21,101,677
1377079051446325255,24,129,1338
1377093241334419459,131,211,8322
1377267753959165959,1,6,21
1377279301792452609,5,88,285
1377286950936317953,6,56,796
1377334215365304320,56,109,807
1377335442538967044,37,316,583
1377335610764107779,21,109,743
1377372012323213315,32,65,314
1377390239279423493,2,37,237
1377405076650786822,56,165,2156
1377412772292661249,4396,4990,15981
1377420041659031557,48,52,658
1377440476358443017,1103,1185,7347
1377444858747576320,20,134,198
1377450958125424640,1262,1485,6079
1377470073670148103,1253,2473,3809
1377478628112527360,67,479,2911
1377549187286450176,11,57,17
1377609407475896324,222,440,2398
1377627717659680773,74,225,10214
1377638355014451205,77,176,3600
1377650567334522880,242,71,2740
1377690959119540225,4312,5000,15601
1377693902099087361,770,1411,22055
1377695951826124803,34,196,942
1377724409167896576,4,116,212
1377735877804326917,7715,53,5167
1377776957614620674,127,83,3362
1377791549782757381,948,1370,4458
1377793711837487110,18,56,378
1377913554142171137,1853,2218,2288
1377950371373580290,1541,501,10790
1378010625176141825,51,169,1903
1378019917446909952,31,452,990
1378022663835254789,25,168,1031
1378097609009680386,10,239,658
1378100905866895367,31,131,3372
1378115954832461824,10,114,3
1378156295036010498,77,37,2585
1378163028340973572,73,941,259
1378341994938925058,0,16,138
1378368921322012672,13,12,60
1378479213876019200,5505,5369,46294
1378490263660863489,16,38,2393
1378506246018506754,93,539,1524
1378536044665135104,634,1740,6412
1378598183085998083,75,234,5973
1378663916415426565,583,828,2925
1378675565364969475,15,461,1616
1378786892745949188,28,94,118
1378791322400796676,250,181,700
1378804175992131586,83,746,998
1378807809450639360,5,5,284
1378816709839233026,59,333,874
1378916028386832384,55,157,5964
1378917506790866944,489,442,13428
1379031605231161349,30,59,1669
1379073468415762439,858,348,4180
1379081142763130882,1827,2578,26350
1379113314031140864,91,126,2985
1379140575807541254,719,999,8629
1379146204756504588,195,221,1900
1379171197632585736,78,142,14167
1379197963516383233,3,215,65
1379211456600756228,1335,1766,3786
1379214505251573761,19,270,912
1379224336532389888,125,148,5661
1379246743569764362,99,765,1722
1379263687966478340,29,28,3135
1379264116666294275,47,811,742
1379321764749180930,28,123,814
1379446324043644932,105,857,8711
1379527787283951622,41,45,3279
1379546486980116483,603,653,1624
1379550586778099712,31,381,236
1379580458720186368,64,800,8804
1379591264027435009,74,343,233
1379599448125411333,346,8,26521
1379617501445824514,251,386,868
1379653924228116481,6,101,176
1379817175372984325,74,238,331
1379840653711056901,35,107,4403
1379866427331649538,48,235,2998
1379876733453799439,65,143,1589
1379877511014780928,172,170,5703
1379930338336645121,393,542,6134
1379941877219213312,4092,2320,26958
1379971712188620801,262,833,1396
1379972483873398784,656,729,19074
1379973489101320194,520,641,4683
1379975226331693059,116,622,4189
1379984194512773121,300,324,3243
1379996059116658692,62,179,948
1380008652376047616,726,1394,4227
1380149087618613249,700,325,4515
1380170311845482502,81,213,773
1380264787737739276,194,366,14499
1380266851029094409,616,1091,7805
1380275237124775939,106,223,1133
1380293074002321413,9,86,1246
1380311992339206147,6,89,1149
1380328167995547650,288,394,5798
1380364055391657991,360,1347,2218
1380383896378937344,303,248,2160
1380414735389179904,14,160,2079
1380482782334496780,8,14,1377
1380491087240908803,17,106,374
1380511603309871108,60,677,644
1380565637613944832,108,121,4698
1380576859730116614,742,1186,2960
1380593493907767302,64,128,1279
1380643583494135814,47,250,1955
1380645561007755269,2,57,756
1380645688216797192,27,399,6995
1380651537320570884,2,0,5
1380674862293917697,1702,2816,687
1380691702177009665,575,997,3149
1380762247841128449,9,33,193
1380868805581275140,86,191,1207
1380891119756718086,1002,1149,31093
1380940683578589188,24,118,249
1380950619813478400,0,46,14
1380977111775772678,635,1555,2856
1380979179915710465,98,222,4461
1380992056693260288,137,409,19045
1381005045521657856,260,177,5176
1381010979639672838,1214,4900,4186
1381025145062625280,24,192,4181
1381051483790184449,6,43,124
1381058016766799874,114,199,2765
1381079509114494983,260,428,10646
1381248902838517765,81,247,229
1381255987156385797,7,15,1028
1381263193696301060,1373,1482,3536
1381271689154158593,89,240,2092
1381283378721386498,595,349,10423
1381340244549718018,164,214,4952
1381410924117000192,1074,1496,6463
